x,y,theta,left_voltage,right_voltage,left_velo,right_velo,left_accel,right_accel,left_eff,right_eff,dt
0.000000,0.000000,0.000000,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31
-0.044664,-0.066996,0.000002,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19200
-0.044664,-0.066996,0.000008,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000015,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.000025,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000036,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000049,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000064,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.000080,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000098,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000117,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000139,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.000162,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000187,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000214,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000242,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.000272,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000303,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000336,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000371,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.000409,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000448,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000488,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000529,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000572,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000617,-6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.000664,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000714,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000764,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000816,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000868,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000908,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000954,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000959,-6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.000958,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001005,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001017,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001062,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001073,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001085,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001113,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001117,12,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001120,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001169,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001180,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001191,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001218,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001203,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001212,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001252,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001262,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001262,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001264,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001260,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001288,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001298,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001276,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20001
-0.044664,-0.073479,0.001259,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001222,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001241,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001289,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001288,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20001
-0.044664,-0.073479,0.001269,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001229,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001222,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001240,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001271,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20001
-0.044664,-0.073479,0.001289,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19997
-0.044664,-0.073479,0.001292,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001259,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001259,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001266,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001283,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001276,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001290,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001294,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001267,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001288,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001278,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001296,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001321,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001309,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001321,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001354,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001325,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001319,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001325,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001321,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001368,12,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001384,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001349,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001308,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001303,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001313,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.044664,-0.073479,0.001340,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001379,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001416,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.044664,-0.073479,0.001406,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.044664,-0.073479,0.001365,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20014
-0.044664,-0.073479,0.001325,1275,-1257,7.000000,0.000000,350.087524,0.000000,6.269530,0.000000,19995
-0.044664,-0.073479,0.001325,5661,-5821,193.199997,-222.600006,9664.832031,-11135.568359,45.599506,50.396156,19990
-0.044664,-0.073479,0.001777,8168,-8753,159.600006,-166.800003,7980.399414,-8340.416992,28.252222,27.212059,19999
-0.111019,-0.028289,0.008118,7435,-5981,82.199997,-118.000000,4110.205566,-5900.294922,16.337509,29.355412,19999
-0.409974,0.102440,0.025958,5957,-5932,43.000000,-25.799999,2150.107422,-1290.064453,10.771669,6.492908,19999
-0.900534,0.460771,0.049131,7885,-7571,154.199997,-159.000000,7710.385254,-7950.397461,28.815580,30.921516,19999
-1.394940,0.887334,0.073096,8093,-7922,155.800003,-159.399994,7789.610840,-7969.601074,28.308310,29.626356,20001
-1.940679,1.451764,0.102247,7934,-7688,166.399994,-136.399994,8321.248047,-6821.022949,30.915142,26.205711,19997
-2.602248,2.177645,0.139645,8223,-8482,185.800003,-211.399994,9289.536133,-10569.471680,33.229816,36.637360,20001
-3.388241,3.021519,0.181297,8605,-8864,218.600006,-223.199997,10931.639648,-11161.673828,37.284489,36.939587,19997
-4.244199,4.007452,0.227805,9080,-8414,256.799988,-213.800003,12840.641602,-10690.535156,41.393463,37.348846,19999
-5.177394,5.138443,0.279956,8815,-8987,251.399994,-239.399994,12570.000000,-11970.000000,41.813301,39.017746,20000
-6.082427,6.444872,0.336975,9745,-9443,304.000000,-277.000000,15200.759766,-13850.692383,45.534763,42.851360,19999
-6.972137,7.934633,0.398605,9462,-9807,285.600006,-321.799988,14278.572266,-16088.390625,44.128311,47.851910,20002
-7.890165,9.574342,0.464535,9917,-10041,332.200012,-332.799988,16613.324219,-16643.328125,48.869335,48.277458,19996
-8.683412,11.364591,0.534794,10071,-10078,319.200012,-320.600006,15960.000977,-16030.000000,46.113647,46.298763,20000
-9.391436,13.338541,0.609320,10164,-10176,358.200012,-343.799988,17910.000000,-17190.000000,51.221851,49.173443,20000
-10.021200,15.509582,0.688274,10275,-10293,368.799988,-355.200012,18440.921875,-17760.888672,52.014477,50.113113,19999
-10.368023,17.654682,0.769645,10330,-10355,366.200012,-377.399994,18307.253906,-18867.169922,51.278515,52.754128,20003
-10.658141,20.085180,0.854168,10392,-10386,392.000000,-387.799988,19603.919922,-19393.878906,54.406284,53.885139,19996
-10.713130,22.512373,0.942406,10410,-10460,379.399994,-392.799988,18970.949219,-19640.980469,52.512764,54.046452,19999
-10.625900,25.056664,1.033431,10558,-10577,407.600006,-406.600006,20381.019531,-20331.017578,55.423180,55.114223,19999
-10.096769,27.697355,1.125999,10570,-10558,422.799988,-387.200012,21142.113281,-19361.937500,57.350769,52.461647,19998
-9.488360,30.277378,1.221423,10589,-10558,411.399994,-395.399994,20570.000000,-19770.000000,55.369900,53.721886,20000
-8.405885,32.942348,1.317874,10687,-10694,460.799988,-439.000000,23041.152344,-21951.097656,61.369461,58.841953,19999
-7.232677,35.498997,1.416266,10712,-10669,424.000000,-387.399994,21201.060547,-19370.968750,56.052879,51.976097,19999
-5.699928,37.924850,1.516095,10755,-10743,469.000000,-423.000000,23450.000000,-21150.000000,61.610294,56.175930,20000
-3.967610,40.269226,1.618169,10792,-10786,447.799988,-432.600006,22392.238281,-21632.164062,58.498955,57.155811,19998
-1.906216,42.411755,1.720874,10798,-10755,444.200012,-417.399994,22211.111328,-20871.042969,57.833664,55.135525,19999
0.397945,44.269958,1.824401,10872,-10829,464.600006,-447.399994,23230.000000,-22370.000000,59.869434,58.600586,20000
2.927264,45.958447,1.930545,10872,-10841,473.399994,-439.600006,23671.183594,-21981.099609,60.904785,57.477951,19999
5.584671,47.457905,2.038559,10878,-10804,463.200012,-427.000000,23161.158203,-21351.068359,59.377476,55.976891,19999
8.486607,48.570923,2.147655,10965,-10866,482.600006,-447.000000,24131.207031,-22351.117188,61.315453,58.252995,19999
11.512343,49.460285,2.255879,10989,-10971,487.600006,-456.399994,24381.218750,-22821.140625,61.546219,58.753372,19999
14.638178,49.900059,2.366153,10983,-10872,477.000000,-433.600006,23851.193359,-21681.083984,60.195004,56.287907,19999
17.905996,50.092831,2.477622,11020,-10971,500.000000,-468.600006,25001.250000,-23431.171875,62.775826,60.131569,19999
21.107872,49.858875,2.588840,11032,-11014,484.399994,-450.399994,24222.421875,-22522.251953,60.632988,57.508831,19998
24.306025,49.343513,2.701031,11057,-10885,525.599976,-443.000000,26279.998047,-22150.000000,65.494843,57.367142,20000
27.403946,48.386059,2.813401,11069,-11020,513.599976,-474.799988,25681.283203,-23741.185547,63.757244,60.757862,19999
30.351767,47.111252,2.927580,11039,-10946,487.399994,-429.000000,24371.218750,-21451.072266,60.335785,55.412865,19999
33.229252,45.460579,3.041155,11106,-11014,522.799988,-461.399994,26141.306641,-23071.152344,64.177094,59.050354,19999
35.885345,43.541515,3.153440,11119,-11082,508.799988,-492.600006,25441.271484,-24631.232422,62.142990,62.517246,19999
38.246937,41.231159,3.267464,11088,-11032,493.799988,-453.600006,24691.234375,-22681.134766,60.546669,57.533455,19999
40.456795,38.706451,3.382831,11106,-11026,493.600006,-451.799988,24681.234375,-22591.128906,60.665176,57.318005,19999
42.427650,35.920055,3.499543,11119,-11076,509.000000,-458.399994,25450.000000,-22920.000000,62.685989,58.025764,20000
43.909241,32.926487,3.615955,11137,-11032,526.799988,-438.200012,26342.632812,-21912.191406,64.332932,55.769405,19998
45.244873,29.720280,3.732461,11168,-11088,514.799988,-467.600006,25742.574219,-23382.337891,62.313477,59.259945,19998
46.121861,26.440422,3.848614,11168,-11088,523.799988,-448.399994,26190.000000,-22420.000000,63.022148,56.784912,20000
46.530067,23.037811,3.965364,11131,-11088,508.799988,-471.399994,25441.271484,-23571.177734,61.488388,59.572281,19999
46.552593,19.588926,4.084179,11180,-11137,493.200012,-481.000000,24661.234375,-24051.203125,59.694225,60.304939,19999
46.293644,16.061142,4.203218,11186,-11076,544.200012,-450.000000,27211.361328,-22501.125000,65.958992,56.741905,19999
45.556206,12.651561,4.321499,11143,-11106,500.799988,-490.799988,25041.251953,-24541.226562,60.842487,61.819641,19999
44.411972,9.340711,4.439920,11193,-11112,526.799988,-479.200012,26341.316406,-23961.199219,63.545147,60.341373,19999
42.894577,6.268107,4.557797,11193,-11082,523.000000,-457.600006,26151.306641,-22881.144531,63.094147,57.621059,19999
41.001461,3.311590,4.676149,11156,-11112,543.400024,-496.600006,27168.642578,-24828.759766,65.832954,62.337986,20001
38.768681,0.724064,4.793283,11223,-11143,535.000000,-469.000000,26754.013672,-23453.517578,64.261917,58.646297,19997
36.266640,-1.640605,4.910707,11211,-11112,522.200012,-462.200012,26111.306641,-23111.156250,62.800919,57.989128,19999
33.555576,-3.588840,5.028016,11199,-11100,536.400024,-477.600006,26821.341797,-23881.195312,64.117310,60.192703,19999
30.554216,-5.311055,5.146511,11119,-11008,514.000000,-428.600006,25701.285156,-21431.072266,61.995647,54.696426,19999
27.356613,-6.725670,5.263967,11149,-11088,517.599976,-465.399994,25878.705078,-23268.835938,62.420975,58.961205,20001
24.132666,-7.735880,5.380871,11211,-11143,510.600006,-477.000000,25532.552734,-23852.384766,61.456879,59.986141,19998
20.787699,-8.289277,5.497476,11149,-11094,526.400024,-460.600006,26321.316406,-23031.152344,63.970875,57.883976,19999
17.339233,-8.487535,5.613524,11149,-11088,499.000000,-472.000000,24952.496094,-23602.359375,60.503990,59.395035,19998
12.699163,-9.024625,5.730991,11131,-11063,508.399994,-455.200012,25421.271484,-22761.138672,62.104179,57.594360,19999
9.240930,-8.377388,5.847668,11174,-11057,543.599976,-455.600006,27182.716797,-22782.279297,65.797089,57.654453,19998
5.969193,-7.265718,5.965177,11186,-11131,529.799988,-478.200012,26490.000000,-23910.000000,63.854218,60.197361,20000
2.724838,-5.791562,6.083016,11211,-11076,543.599976,-449.000000,27181.357422,-22451.123047,64.932617,56.879169,19999
-0.349273,-4.001986,6.201298,11211,-11112,542.000000,-465.200012,27100.000000,-23260.000000,64.698517,58.649616,20000
-3.134947,-1.694093,6.319362,11193,-11112,538.599976,-463.000000,26931.345703,-23151.158203,64.324715,58.340614,19999
-5.590854,0.792492,6.436460,11149,-11014,536.200012,-455.000000,26811.341797,-22751.136719,64.337097,58.030926,19999
-7.700915,3.544172,6.553455,11180,-11119,520.799988,-492.399994,26040.000000,-24620.000000,62.365677,62.113060,20000
-9.733582,6.574716,6.672094,11205,-11094,546.799988,-470.600006,27341.367188,-23531.177734,65.507858,59.488739,19999
-11.261688,9.869679,6.789981,11193,-11137,511.000000,-483.399994,25550.000000,-24170.000000,61.417255,60.507034,20000
-12.335326,13.269874,6.907967,11242,-11180,552.599976,-491.799988,27631.380859,-24591.228516,66.094940,61.239910,19999
-13.089782,16.738245,7.025813,11199,-11106,535.200012,-468.600006,26762.677734,-23432.343750,64.270584,58.707615,19998
-13.334762,20.357424,7.144677,11211,-11137,524.000000,-476.200012,26201.310547,-23811.191406,62.574833,59.517494,19999
-13.226708,23.962246,7.264589,11186,-11082,515.599976,-466.000000,25781.287109,-23301.166016,61.721386,58.750706,19999
-12.790572,27.596573,7.384402,11180,-11088,530.200012,-458.399994,26510.000000,-22920.000000,63.608089,57.776497,20000
-11.833506,31.048037,7.503537,11223,-11174,539.000000,-491.799988,26951.347656,-24591.228516,64.463158,61.493214,19999
-10.574146,34.419254,7.622503,11199,-11112,517.799988,-465.200012,25892.587891,-23262.326172,61.991749,58.434464,19998
-8.894318,37.682358,7.741580,11193,-11131,509.000000,-473.200012,25450.000000,-23660.000000,60.967686,59.087349,20000
-6.858142,40.604652,7.860326,11205,-11149,525.200012,-484.799988,26262.626953,-24242.423828,62.895977,60.432098,19998
-4.320811,43.325840,7.978880,11125,-11076,525.400024,-465.200012,26271.314453,-23261.164062,63.809437,58.543301,19999
-1.651578,45.742332,8.097351,11193,-11143,535.400024,-478.399994,26768.662109,-23918.804688,64.650002,59.777332,20001
1.332673,47.739754,8.217806,11230,-11168,519.000000,-483.200012,25952.595703,-24162.416016,62.228222,60.228043,19998
4.536150,49.484470,8.337368,11223,-11156,529.599976,-477.399994,26481.322266,-23871.193359,63.450699,59.413330,19999
7.821265,50.767456,8.455346,11205,-11199,512.400024,-496.000000,25621.283203,-24801.240234,61.645191,61.193077,19999
11.308599,51.599018,8.573921,11180,-11119,526.200012,-458.600006,26311.316406,-22931.146484,63.802090,56.968365,19999
14.915495,52.077965,8.693492,11180,-11100,531.000000,-481.799988,26550.000000,-24090.000000,64.468193,60.176865,20000
18.527657,52.104992,8.813681,11149,-11137,517.400024,-487.200012,25871.294922,-24361.218750,63.081696,60.854591,19999
22.072411,51.748222,8.932204,11186,-11082,518.000000,-475.399994,25901.294922,-23771.187500,62.614956,59.791237,19999
25.512993,50.924496,9.050797,11174,-11137,516.000000,-505.799988,25801.291016,-25291.263672,62.685116,63.129337,19999
28.820639,49.675213,9.169417,11205,-11174,541.599976,-489.200012,27082.707031,-24462.447266,65.474403,60.639271,19998
32.062462,48.031483,9.289255,11174,-11162,491.799988,-494.600006,24590.000000,-24730.000000,59.815296,61.067673,20000
35.002369,46.133266,9.407790,11217,-11168,517.599976,-483.600006,25882.587891,-24182.417969,62.566021,59.708225,19998
37.847652,43.768780,9.526386,11211,-11125,524.599976,-473.000000,26228.687500,-23648.818359,63.345444,58.970001,20001
40.163128,41.241337,9.645436,11211,-11131,516.000000,-484.600006,25803.871094,-24233.634766,61.850533,60.644554,19997
42.414486,38.188881,9.765292,11199,-11149,512.200012,-473.399994,25611.281250,-23671.183594,61.508583,59.056519,19999
44.200451,35.060818,9.884991,11112,-11076,508.600006,-493.399994,25428.728516,-24668.765625,62.068367,61.999413,20001
45.526402,31.809284,10.003172,11149,-11168,505.399994,-501.600006,25272.527344,-25082.507812,61.852047,62.089474,19998
46.426636,28.445944,10.120411,11186,-11106,523.000000,-454.600006,26148.693359,-22728.863281,63.824337,56.633797,20001
46.991879,24.894991,10.240201,11168,-11106,530.000000,-481.799988,26505.300781,-24094.818359,64.647552,60.255173,19996
